,Name,F,M,Prob_F
57804,joesphe,0.0,1.0,0.0
57805,joesphine,629.0,0.0,1.0
57806,joesy,1.0,0.0,1.0
57807,joetta,3574.0,0.0,1.0
57808,joette,2018.0,0.0,1.0
57809,joeulla,1.0,0.0,1.0
57810,joevan,0.0,5.0,0.0
57811,joevani,0.0,28.0,0.0
57812,joevanni,0.0,65.0,0.0
57813,joevanny,0.0,23.0,0.0
57814,joevany,0.0,29.0,0.0
57815,joevon,0.0,175.0,0.0
57816,joey,6699.0,54086.0,0.11020811055359052
57817,joey-che,0.0,1.0,0.0
57818,joey-lee,1.0,0.0,1.0
57819,joeylynn,6.0,0.0,1.0
57820,joezette,5.0,0.0,1.0
57821,joeziah,0.0,97.0,0.0
57822,joffre,0.0,203.0,0.0
57823,joffrey,0.0,94.0,0.0
57824,joffrid,0.0,1.0,0.0
57825,jofiel,0.0,25.0,0.0
57826,joga,1.0,0.0,1.0
57827,jogender,0.0,7.0,0.0
57828,jogina,5.0,0.0,1.0
57829,joginder,1.0,8.0,0.1111111111111111
57830,joh,1.0,435.0,0.0022935779816513763
57831,johaan,0.0,68.0,0.0
57832,johah,0.0,29.0,0.0
57833,johan,137.0,11327.0,0.011950453593859036
57834,johana,6440.0,11.0,0.9982948380096109
57835,johanah,5.0,0.0,1.0
57836,johanan,1.0,224.0,0.0044444444444444444
57837,johandry,0.0,27.0,0.0
57838,johandy,0.0,16.0,0.0
57839,johanes,0.0,2.0,0.0
57840,johanevie,1.0,0.0,1.0
57841,johaniel,0.0,5.0,0.0
57842,johanis,0.0,1.0,0.0
57843,johann,662.0,4408.0,0.13057199211045364
57844,johanna,54258.0,164.0,0.9969865128073205
57845,johanna-marie,1.0,0.0,1.0
57846,johannah,3056.0,0.0,1.0
57847,johannah-eve,1.0,0.0,1.0
57848,johannas,0.0,1.0,0.0
57849,johanne,1491.0,0.0,1.0
57850,johannes,0.0,2326.0,0.0
57851,johannie,5.0,0.0,1.0
57852,johannus,0.0,8.0,0.0
57853,johanny,311.0,42.0,0.8810198300283286
57854,johansel,0.0,40.0,0.0
57855,johansen,0.0,23.0,0.0
57856,johanson,0.0,6.0,0.0
57857,johanthan,0.0,135.0,0.0
57858,johanthon,0.0,1.0,0.0
57859,johanus,0.0,2.0,0.0
57860,johany,78.0,50.0,0.609375
57861,johao,0.0,11.0,0.0
57862,johar,0.0,5.0,0.0
57863,johara,69.0,0.0,1.0
57864,johari,304.0,175.0,0.6346555323590815
57865,joharis,12.0,0.0,1.0
57866,joharjit,0.0,1.0,0.0
57867,joharlea,1.0,0.0,1.0
57868,johary,0.0,5.0,0.0
57869,johathan,0.0,2146.0,0.0
57870,johathon,0.0,136.0,0.0
57871,johaun,0.0,13.0,0.0
57872,johee,0.0,1.0,0.0
57873,johel,0.0,41.0,0.0
57874,johela,1.0,0.0,1.0
57875,johhannes,0.0,1.0,0.0
57876,johhny,0.0,17.0,0.0
57877,johileny,12.0,0.0,1.0
57878,johm,0.0,89.0,0.0
57879,john,22147.0,5260831.0,0.004192143143507317
57880,john'anton,0.0,1.0,0.0
57881,john'k,0.0,1.0,0.0
57882,john-anthony,0.0,1.0,0.0
57883,john-athans,0.0,1.0,0.0
57884,john-chris,0.0,1.0,0.0
57885,john-douglas,0.0,1.0,0.0
57886,john-edward,0.0,1.0,0.0
57887,john-floyd,0.0,1.0,0.0
57888,john-frank,0.0,1.0,0.0
57889,john-henrik,0.0,1.0,0.0
57890,john-henry,0.0,1.0,0.0
57891,john-ioannis,0.0,1.0,0.0
57892,john-jackson,0.0,1.0,0.0
57893,john-joseph,0.0,1.0,0.0
57894,john-kym,0.0,1.0,0.0
57895,john-luke,0.0,1.0,0.0
57896,john-mark,0.0,2.0,0.0
57897,john-markus,0.0,1.0,0.0
57898,john-michael,0.0,3.0,0.0
57899,john-miroslav,0.0,1.0,0.0
57900,john-patrick,0.0,1.0,0.0
57901,john-paul,0.0,16.0,0.0
57902,john-raymond,0.0,1.0,0.0
57903,john-robert,0.0,1.0,0.0
57904,john-ross,0.0,3.0,0.0
57905,john-roy,0.0,1.0,0.0
57906,john-stewart,0.0,1.0,0.0
57907,john-willem,0.0,1.0,0.0
57908,john-yianni,0.0,1.0,0.0
57909,johna,2520.0,6.0,0.997624703087886
57910,johnaaron,0.0,6.0,0.0
57911,johnadam,0.0,10.0,0.0
57912,johnae,697.0,0.0,1.0
57913,johnael,0.0,6.0,0.0
57914,johnah,7.0,0.0,1.0
57915,johnai,10.0,0.0,1.0
57916,johnalbert,0.0,5.0,0.0
57917,johnalexander,0.0,5.0,0.0
57918,johnallen,0.0,20.0,0.0
57919,johnalyn,5.0,0.0,1.0
57920,johnan,0.0,6.0,0.0
57921,johnandrew,0.0,43.0,0.0
57922,johnann,1.0,0.0,1.0
57923,johnanna,65.0,0.0,1.0
57924,johnanthan,0.0,15.0,0.0
57925,johnanthony,0.0,527.0,0.0
57926,johnara,1.0,0.0,1.0
57927,johnas,0.0,32.0,0.0
57928,johnasia,121.0,0.0,1.0
57929,johnataan,0.0,1.0,0.0
57930,johnatan,0.0,697.0,0.0
57931,johnatha,0.0,66.0,0.0
57932,johnathan,384.0,99649.0,0.0038387332180380472
57933,johnathen,0.0,1381.0,0.0
57934,johnathin,0.0,166.0,0.0
57935,johnathn,0.0,42.0,0.0
57936,johnatho,0.0,12.0,0.0
57937,johnathon,65.0,26845.0,0.0024154589371980675
57938,johnathon-daniel,0.0,1.0,0.0
57939,johnathyn,0.0,83.0,0.0
57940,johnaton,0.0,267.0,0.0
57941,johnattan,0.0,91.0,0.0
57942,johnavan,0.0,41.0,0.0
57943,johnaven,0.0,26.0,0.0
57944,johnavin,0.0,17.0,0.0
57945,johnavon,0.0,103.0,0.0
57946,johnay,152.0,0.0,1.0
57947,johnaya,18.0,0.0,1.0
57948,johnbenedict,0.0,14.0,0.0
57949,johncarl,0.0,10.0,0.0
57950,johncarlo,0.0,274.0,0.0
57951,johncarlos,0.0,485.0,0.0
57952,johncarter,0.0,5.0,0.0
57953,johncharles,0.0,92.0,0.0
57954,johnchristian,0.0,45.0,0.0
57955,johnchristopher,0.0,132.0,0.0
57956,johnda,234.0,0.0,1.0
57957,johndaniel,0.0,117.0,0.0
57958,johndavid,0.0,1140.0,0.0
57959,johndrea,7.0,0.0,1.0
57960,johne,5.0,64.0,0.07246376811594203
57961,johnea,20.0,0.0,1.0
57962,johnecia,11.0,0.0,1.0
57963,johnedward,0.0,62.0,0.0
57964,johnee,50.0,0.0,1.0
57965,johneen,11.0,0.0,1.0
57966,johneice,5.0,0.0,1.0
57967,johneisha,164.0,0.0,1.0
57968,johneka,10.0,0.0,1.0
57969,johnel,5.0,252.0,0.019455252918287938
57970,johnell,369.0,1252.0,0.22763726095003084
57971,johnella,150.0,0.0,1.0
57972,johnelle,447.0,13.0,0.9717391304347827
57973,johnene,26.0,0.0,1.0
57974,johneric,0.0,79.0,0.0
57975,johnese,41.0,0.0,1.0
57976,johnesha,287.0,0.0,1.0
57977,johneshia,55.0,0.0,1.0
57978,johnesia,29.0,0.0,1.0
57979,johnessa,5.0,0.0,1.0
57980,johnethan,0.0,16.0,0.0
57981,johnetta,3277.0,0.0,1.0
57982,johnette,2039.0,0.0,1.0
57983,johney,6.0,1536.0,0.0038910505836575876
57984,johnfrancis,0.0,11.0,0.0
57985,johngabriel,0.0,64.0,0.0
57986,johnhenry,0.0,614.0,0.0
57987,johni,258.0,1.0,0.9961389961389961
57988,johnia,44.0,0.0,1.0
57989,johniah,11.0,0.0,1.0
57990,johnica,100.0,0.0,1.0
57991,johnice,231.0,0.0,1.0
57992,johnicia,5.0,0.0,1.0
57993,johnie,5137.0,20953.0,0.19689536220774242
57994,johniece,67.0,0.0,1.0
57995,johniel,0.0,56.0,0.0
57996,johniesha,6.0,0.0,1.0
57997,johnika,118.0,0.0,1.0
57998,johnine,55.0,0.0,1.0
57999,johniqua,60.0,0.0,1.0
58000,johnique,51.0,0.0,1.0
58001,johnis,0.0,1.0,0.0
58002,johnise,37.0,0.0,1.0
58003,johnisha,489.0,0.0,1.0
58004,johnita,600.0,0.0,1.0
58005,johnitta,5.0,0.0,1.0
58006,johniya,96.0,0.0,1.0
58007,johniyah,33.0,0.0,1.0
58008,johnjack,0.0,5.0,0.0
58009,johnjames,0.0,34.0,0.0
58010,johnjoseph,0.0,207.0,0.0
58011,johnlee,0.0,46.0,0.0
58012,johnlloyd,0.0,5.0,0.0
58013,johnlucas,0.0,17.0,0.0
58014,johnluis,0.0,5.0,0.0
58015,johnluke,0.0,396.0,0.0
58016,johnmarco,0.0,5.0,0.0
58017,johnmark,0.0,559.0,0.0
58018,johnmartin,0.0,5.0,0.0
58019,johnmatthew,0.0,77.0,0.0
58020,johnmichael,0.0,2205.0,0.0
58021,johnmorgan,0.0,5.0,0.0
58022,johnn,0.0,402.0,0.0
58023,johnna,10228.0,0.0,1.0
58024,johnnae,190.0,0.0,1.0
58025,johnnathan,0.0,309.0,0.0
58026,johnnathon,0.0,10.0,0.0
58027,johnnay,85.0,0.0,1.0
58028,johnneisha,5.0,0.0,1.0
58029,johnnel,0.0,10.0,0.0
58030,johnnell,0.0,79.0,0.0
58031,johnnesha,19.0,0.0,1.0
58032,johnnessa,11.0,0.0,1.0
58033,johnnetta,410.0,0.0,1.0
58034,johnnette,143.0,0.0,1.0
58035,johnney,0.0,1133.0,0.0
58036,johnni,208.0,11.0,0.9497716894977168
58037,johnnia,5.0,0.0,1.0
58038,johnnice,5.0,0.0,1.0
58039,johnnie,49050.0,102299.0,0.3240853920409121
58040,johnniel,0.0,6.0,0.0
58041,johnniemae,9.0,0.0,1.0
58042,johnniqua,5.0,0.0,1.0
58043,johnnisha,63.0,0.0,1.0
58044,johnnita,33.0,0.0,1.0
58045,johnny,3781.0,318870.0,0.01171854418551314
58046,johnny-dubravko,0.0,1.0,0.0
58047,johnny-tony,0.0,1.0,0.0
58048,johnnyangel,0.0,10.0,0.0
58049,johnnye,843.0,36.0,0.9590443686006825
58050,johnnyjoe,0.0,5.0,0.0
58051,johnnylee,0.0,20.0,0.0
58052,johnnyray,0.0,42.0,0.0
58053,johnoliver,0.0,6.0,0.0
58054,johnothan,0.0,139.0,0.0
58055,johnovan,0.0,11.0,0.0
58056,johnparker,0.0,13.0,0.0
58057,johnpatrick,0.0,453.0,0.0
58058,johnpaul,0.0,5592.0,0.0
58059,johnpeter,0.0,36.0,0.0
58060,johnphilip,0.0,28.0,0.0
58061,johnphillip,0.0,16.0,0.0
58062,johnray,0.0,15.0,0.0
58063,johnrey,0.0,1.0,0.0
58064,johnrichard,0.0,18.0,0.0
58065,johnrobert,0.0,375.0,0.0
58066,johnross,0.0,85.0,0.0
58067,johnrussell,0.0,7.0,0.0
58068,johnryan,0.0,110.0,0.0
58069,johnscott,0.0,5.0,0.0
58070,johnse,0.0,29.0,0.0
58071,johnsie,1254.0,0.0,1.0
58072,johnson,27.0,6974.0,0.003856591915440651
58073,johnston,0.0,482.0,0.0
58074,johnsy,5.0,0.0,1.0
58075,johnta,5.0,244.0,0.020080321285140562
58076,johntae,7.0,335.0,0.02046783625730994
58077,johntavia,5.0,0.0,1.0
58078,johntavious,0.0,198.0,0.0
58079,johntavis,0.0,21.0,0.0
58080,johntavius,0.0,83.0,0.0
58081,johntay,0.0,79.0,0.0
58082,johnte,0.0,184.0,0.0
58083,johntel,0.0,6.0,0.0
58084,johntell,0.0,6.0,0.0
58085,johntez,0.0,17.0,0.0
58086,johnthan,0.0,845.0,0.0
58087,johnthomas,0.0,521.0,0.0
58088,johnthon,0.0,5.0,0.0
58089,johntrell,0.0,57.0,0.0
58090,johntyler,0.0,10.0,0.0
58091,johnvictor,0.0,19.0,0.0
58092,johnvincent,0.0,10.0,0.0
58093,johnwesley,0.0,66.0,0.0
58094,johnwilliam,0.0,239.0,0.0
58095,johny,26.0,3539.0,0.0072931276297335205
58096,johny-augusto,0.0,1.0,0.0
58097,johnya,6.0,0.0,1.0
58098,johnye,132.0,0.0,1.0
58099,johnyla,6.0,0.0,1.0
58100,joholal,0.0,1.0,0.0
58101,johon,0.0,16.0,0.0
58102,johonna,115.0,0.0,1.0
58103,johrdan,0.0,5.0,0.0
58104,johren,0.0,1.0,0.0
58105,johsua,0.0,318.0,0.0
58106,johua,0.0,58.0,0.0
58107,johusa,0.0,10.0,0.0
58108,johvanna,5.0,0.0,1.0
58109,johvanny,0.0,10.0,0.0
58110,johvi,0.0,1.0,0.0
58111,joi,5798.0,0.0,1.0
58112,joia,461.0,0.0,1.0
58113,joice,557.0,0.0,1.0
58114,joicy,10.0,0.0,1.0
58115,joie,2533.0,248.0,0.9108234448040273
58116,joielle,6.0,0.0,1.0
58117,joii,0.0,1.0,0.0
58118,joilyn,5.0,0.0,1.0
58119,joirdan,1.0,0.0,1.0
58120,joirdyn,1.0,0.0,1.0
58121,joise,6.0,0.0,1.0
58122,joity,2.0,0.0,1.0
58123,joiya,37.0,0.0,1.0
58124,jojean,19.0,0.0,1.0
58125,joji,0.0,21.0,0.0
58126,jojo,143.0,226.0,0.3875338753387534
58127,jojuan,0.0,143.0,0.0
58128,jok,0.0,6.0,0.0
58129,jokari,0.0,5.0,0.0
58130,jokhoda,1.0,0.0,1.0
58131,jokk,0.0,1.0,0.0
58132,joksan,0.0,13.0,0.0
58133,jokubas,0.0,5.0,0.0
58134,jol,0.0,2.0,0.0
58135,jola,89.0,0.0,1.0
58136,jolaine,264.0,0.0,1.0
58137,jolan,138.0,237.0,0.368
58138,jolana,76.0,0.0,1.0
58139,jolanda,1056.0,0.0,1.0
58140,jolande,2.0,0.0,1.0
58141,jolane,199.0,0.0,1.0
58142,jolani,32.0,0.0,1.0
58143,jolanta,76.0,0.0,1.0
58144,jolaoluwa,5.0,0.0,1.0
58145,jolayne,170.0,0.0,1.0
58146,jole,53.0,5.0,0.9137931034482759
58147,jolea,175.0,0.0,1.0
58148,joleah,134.0,0.0,1.0
58149,jolean,263.0,0.0,1.0
58150,jolecia,5.0,0.0,1.0
58151,jolee,3261.0,0.0,1.0
58152,joleen,6724.0,0.0,1.0
58153,joleena,109.0,0.0,1.0
58154,joleene,104.0,0.0,1.0
58155,joleesa,29.0,0.0,1.0
58156,jolei,36.0,0.0,1.0
58157,joleigh,784.0,0.0,1.0
58158,joleigha,5.0,0.0,1.0
58159,jolen,10.0,45.0,0.18181818181818182
58160,jolena,1088.0,0.0,1.0
58161,jolenda,1.0,0.0,1.0
58162,jolene,34084.0,12.0,0.9996480525574848
58163,jolenna,6.0,0.0,1.0
58164,jolenta,1.0,0.0,1.0
58165,jolesa,6.0,0.0,1.0
58166,jolesha,7.0,0.0,1.0
58167,jolet,15.0,0.0,1.0
58168,joleta,58.0,0.0,1.0
58169,joleth,28.0,0.0,1.0
58170,joletha,6.0,0.0,1.0
58171,jolett,33.0,0.0,1.0
58172,joletta,233.0,0.0,1.0
58173,jolette,679.0,0.0,1.0
58174,joley,354.0,0.0,1.0
58175,joleyne,1.0,0.0,1.0
58176,joli,1146.0,2.0,0.9982578397212544
58177,jolia,49.0,0.0,1.0
58178,jolian,0.0,5.0,0.0
58179,joliana,81.0,0.0,1.0
58180,jolianna,41.0,0.0,1.0
58181,jolicia,62.0,0.0,1.0
58182,jolie,11937.0,0.0,1.0
58183,jolie-anthea,1.0,0.0,1.0
58184,jolieann,5.0,0.0,1.0
58185,joliee,8.0,0.0,1.0
58186,jolien,12.0,0.0,1.0
58187,joliene,66.0,0.0,1.0
58188,joliet,77.0,0.0,1.0
58189,joliette,22.0,0.0,1.0
58190,jolin,388.0,47.0,0.8919540229885058
58191,jolina,773.0,0.0,1.0
58192,jolinda,1011.0,0.0,1.0
58193,joline,2147.0,0.0,1.0
58194,jolisa,762.0,0.0,1.0
58195,jolisha,54.0,0.0,1.0
58196,jolissa,375.0,0.0,1.0
58197,jolita,126.0,0.0,1.0
58198,joliyah,75.0,0.0,1.0
58199,joliyon,0.0,2.0,0.0
58200,jolle,1.0,0.0,1.0
58201,jolleen,147.0,0.0,1.0
58202,jollene,22.0,0.0,1.0
58203,jollette,5.0,0.0,1.0
58204,jollie,0.0,10.0,0.0
58205,jolliffe,0.0,1.0,0.0
58206,jolly,119.0,348.0,0.25481798715203424
58207,jolnar,2.0,0.0,1.0
58208,jolomonden,1.0,0.0,1.0
58209,jolon,0.0,95.0,0.0
58210,jolonda,81.0,0.0,1.0
58211,jolyn,1986.0,0.0,1.0
58212,jolynda,86.0,0.0,1.0
58213,jolyne,199.0,0.0,1.0
58214,jolynn,4547.0,0.0,1.0
58215,jolynne,484.0,0.0,1.0
58216,jolyon,1.0,45.0,0.021739130434782608
58217,jolysa,5.0,0.0,1.0
58218,jolyssa,124.0,0.0,1.0
58219,jomai,0.0,1.0,0.0
58220,jomaira,68.0,0.0,1.0
58221,jomal,0.0,17.0,0.0
58222,jomana,59.0,0.0,1.0
58223,jomanda,27.0,0.0,1.0
58224,jomar,0.0,1818.0,0.0
58225,jomara,40.0,0.0,1.0
58226,jomarcus,0.0,7.0,0.0
58227,jomari,59.0,309.0,0.16032608695652173
58228,jomarie,480.0,5.0,0.9896907216494846
58229,jomarion,0.0,104.0,0.0
58230,jomaris,16.0,0.0,1.0
58231,jomary,44.0,0.0,1.0
58232,jomayra,88.0,0.0,1.0
58233,jomei,0.0,11.0,0.0
58234,jomeka,10.0,0.0,1.0
58235,jomel,0.0,68.0,0.0
58236,jomes,0.0,93.0,0.0
58237,jometh,0.0,23.0,0.0
58238,jomiah,5.0,0.0,1.0
58239,jomira,9.0,0.0,1.0
58240,jomiya,1.0,0.0,1.0
58241,jomo,0.0,368.0,0.0
58242,jomurri,0.0,1.0,0.0
58243,jon,1284.0,170459.0,0.007476287243148192
58244,jon'kane,0.0,1.0,0.0
58245,jon-frank,0.0,1.0,0.0
58246,jon-jacobs,0.0,1.0,0.0
58247,jon-louis,0.0,1.0,0.0
58248,jon-luc,0.0,2.0,0.0
58249,jon-luke,0.0,2.0,0.0
58250,jon-oscar,0.0,1.0,0.0
58251,jon-paul,0.0,5.0,0.0
58252,jon-way,0.0,1.0,0.0
58253,jona,1711.0,392.0,0.8135996195910604
58254,jonadab,0.0,21.0,0.0
58255,jonae,1093.0,0.0,1.0
58256,jonael,0.0,491.0,0.0
58257,jonah,620.0,67985.0,0.009037242183514321
58258,jonahan,0.0,12.0,0.0
58259,jonahel,0.0,13.0,0.0
58260,jonahs,0.0,31.0,0.0
58261,jonahtan,0.0,228.0,0.0
58262,jonai,147.0,5.0,0.9671052631578947
58263,jonalee,10.0,0.0,1.0
58264,jonalin,1.0,0.0,1.0
58265,jonaliz,6.0,0.0,1.0
58266,jonalyn,224.0,0.0,1.0
58267,jonam,0.0,6.0,0.0
58268,jonan,0.0,215.0,0.0
58269,jonanthan,0.0,81.0,0.0
58270,jonanthony,0.0,154.0,0.0
58271,jonar,0.0,1.0,0.0
58272,jonas,28.0,25574.0,0.0010936645574564487
58273,jonasia,198.0,0.0,1.0
58274,jonatan,0.0,3440.0,0.0
58275,jonath,0.0,35.0,0.0
58276,jonatha,29.0,365.0,0.07360406091370558
58277,jonatham,0.0,33.0,0.0
58278,jonathan,3894.0,901897.0,0.004299004958097398
58279,jonathan-markis,0.0,1.0,0.0
58280,jonathan-paul,0.0,1.0,0.0
58281,jonathandavid,0.0,68.0,0.0
58282,jonathanjames,0.0,11.0,0.0
58283,jonathanjoseph,0.0,7.0,0.0
58284,jonathanmichael,0.0,25.0,0.0
58285,jonathaon,0.0,5.0,0.0
58286,jonathen,0.0,1564.0,0.0
58287,jonathin,0.0,106.0,0.0
58288,jonathn,0.0,32.0,0.0
58289,jonathna,0.0,5.0,0.0
58290,jonathon,264.0,70792.0,0.0037153794190497636
58291,jonathyn,0.0,277.0,0.0
58292,jonaton,0.0,15.0,0.0
58293,jonattan,0.0,41.0,0.0
58294,jonatthan,0.0,10.0,0.0
58295,jonavan,0.0,241.0,0.0
58296,jonaven,0.0,110.0,0.0
58297,jonavin,0.0,106.0,0.0
58298,jonavon,0.0,126.0,0.0
58299,jonay,151.0,1.0,0.993421052631579
58300,jonaya,74.0,0.0,1.0
58301,jonaye,20.0,0.0,1.0
58302,jonbenet,20.0,0.0,1.0
58303,joncarlo,0.0,243.0,0.0
58304,joncarlos,0.0,201.0,0.0
58305,jonce,0.0,6.0,0.0
58306,jonchristopher,0.0,10.0,0.0
58307,jonda,514.0,0.0,1.0
58308,jondalar,0.0,1.0,0.0
58309,jondarius,0.0,20.0,0.0
58310,jondavid,0.0,322.0,0.0
58311,jondi-lee,1.0,0.0,1.0
58312,jondra,5.0,0.0,1.0
58313,jondrea,19.0,0.0,1.0
58314,jone,687.0,33.0,0.9541666666666667
58315,jonea,125.0,0.0,1.0
58316,jonecia,23.0,0.0,1.0
58317,jonee,320.0,0.0,1.0
58318,joneen,35.0,0.0,1.0
58319,joneer,5.0,0.0,1.0
58320,joneisha,164.0,0.0,1.0
58321,joneka,18.0,0.0,1.0
58322,jonel,344.0,353.0,0.4935437589670014
58323,jonell,2493.0,237.0,0.9131868131868132
58324,jonella,102.0,0.0,1.0
58325,jonelle,3371.0,21.0,0.9938089622641509
58326,jonene,5.0,0.0,1.0
58327,joneric,0.0,140.0,0.0
58328,jonerik,0.0,290.0,0.0
58329,jones,29.0,3689.0,0.007799892415277031
58330,jonesha,239.0,0.0,1.0
58331,joneshia,52.0,0.0,1.0
58332,jonesmith,0.0,1.0,0.0
58333,jonessa,98.0,0.0,1.0
58334,jonesy,0.0,6.0,0.0
58335,jonet,78.0,0.0,1.0
58336,jonethan,0.0,22.0,0.0
58337,jonethen,0.0,6.0,0.0
58338,jonetta,930.0,0.0,1.0
58339,jonette,1244.0,0.0,1.0
58340,joney,0.0,11.0,0.0
58341,jong,1.0,80.0,0.012345679012345678
58342,jongkuch,0.0,1.0,0.0
58343,jongwoo,0.0,1.0,0.0
58344,jonh,0.0,164.0,0.0
58345,jonhatan,0.0,75.0,0.0
58346,jonhathan,0.0,5.0,0.0
58347,jonhenry,0.0,7.0,0.0
58348,joni,28930.0,598.0,0.9797480357626659
58349,joni-lee,1.0,0.0,1.0
58350,joni-marie,1.0,0.0,1.0
58351,jonia,95.0,0.0,1.0
58352,joniah,132.0,0.0,1.0
58353,jonibek,0.0,17.0,0.0
58354,jonica,671.0,0.0,1.0
58355,jonice,96.0,0.0,1.0
58356,jonicia,11.0,0.0,1.0
58357,jonie,1279.0,44.0,0.9667422524565382
58358,joniece,74.0,0.0,1.0
58359,joniel,0.0,475.0,0.0
58360,joniell,0.0,5.0,0.0
58361,jonier,36.0,0.0,1.0
58362,joniesha,17.0,0.0,1.0
58363,jonika,219.0,0.0,1.0
58364,jonikka,21.0,0.0,1.0
58365,jonilee,5.0,0.0,1.0
58366,jonina,51.0,0.0,1.0
58367,jonine,22.0,0.0,1.0
58368,joniqua,89.0,0.0,1.0
58369,jonique,449.0,0.0,1.0
58370,jonis,0.0,48.0,0.0
58371,jonise,76.0,0.0,1.0
58372,jonisha,465.0,0.0,1.0
58373,jonita,830.0,0.0,1.0
58374,jonithan,0.0,22.0,0.0
58375,joniya,153.0,0.0,1.0
58376,joniyah,220.0,0.0,1.0
58377,jonjon,0.0,8.0,0.0
58378,jonluc,0.0,58.0,0.0
58379,jonluca,0.0,5.0,0.0
58380,jonlucas,0.0,5.0,0.0
58381,jonluke,0.0,139.0,0.0
58382,jonlyn,6.0,0.0,1.0
58383,jonmarc,0.0,80.0,0.0
58384,jonmark,0.0,10.0,0.0
58385,jonmatthew,0.0,5.0,0.0
58386,jonmichael,0.0,1528.0,0.0
58387,jonn,0.0,551.0,0.0
58388,jonna,5698.0,0.0,1.0
58389,jonnae,272.0,0.0,1.0
58390,jonnah,29.0,10.0,0.7435897435897436
58391,jonnatan,0.0,66.0,0.0
58392,jonnathan,0.0,1223.0,0.0
58393,jonnathon,0.0,58.0,0.0
58394,jonnay,29.0,0.0,1.0
58395,jonne,82.0,0.0,1.0
58396,jonnell,68.0,11.0,0.8607594936708861
58397,jonnelle,61.0,0.0,1.0
58398,jonnesha,16.0,0.0,1.0
58399,jonnetta,50.0,0.0,1.0
58400,jonnette,160.0,0.0,1.0
58401,jonney,0.0,5.0,0.0
58402,jonni,1270.0,8.0,0.9937402190923318
58403,jonnica,6.0,0.0,1.0
58404,jonnie,5830.0,3205.0,0.6452684006640841
58405,jonniel,0.0,6.0,0.0
58406,jonnika,10.0,0.0,1.0
58407,jonnique,5.0,0.0,1.0
58408,jonnisha,26.0,0.0,1.0
58409,jonnita,32.0,0.0,1.0
58410,jonny,131.0,3214.0,0.039162929745889384
58411,jonnye,5.0,0.0,1.0
58412,jono,0.0,1.0,0.0
58413,jonoah,0.0,11.0,0.0
58414,jonothan,0.0,943.0,0.0
58415,jonothon,0.0,41.0,0.0
58416,jonovan,0.0,263.0,0.0
58417,jonpatrick,0.0,14.0,0.0
58418,jonpaul,0.0,1626.0,0.0
58419,jonpierre,0.0,10.0,0.0
58420,jonquavious,0.0,12.0,0.0
58421,jonquel,0.0,10.0,0.0
58422,jonquez,0.0,28.0,0.0
58423,jonquil,231.0,55.0,0.8076923076923077
58424,jonquin,0.0,7.0,0.0
58425,jonrobert,0.0,5.0,0.0
58426,jonross,0.0,5.0,0.0
58427,jonryan,0.0,6.0,0.0
58428,jonson,0.0,17.0,0.0
58429,jonta,33.0,237.0,0.12222222222222222
58430,jontae,198.0,865.0,0.18626528692380057
58431,jontarius,0.0,14.0,0.0
58432,jontasia,19.0,0.0,1.0
58433,jontavia,74.0,0.0,1.0
58434,jontavion,0.0,19.0,0.0
58435,jontavious,0.0,415.0,0.0
58436,jontavis,0.0,36.0,0.0
58437,jontavius,0.0,247.0,0.0
58438,jontay,20.0,147.0,0.11976047904191617
58439,jontaya,5.0,0.0,1.0
58440,jontaye,0.0,5.0,0.0
58441,jonte,246.0,1281.0,0.16110019646365423
58442,jontel,26.0,31.0,0.45614035087719296
58443,jontelle,5.0,0.0,1.0
58444,jonteria,6.0,0.0,1.0
58445,jontey,0.0,1.0,0.0
58446,jontez,0.0,129.0,0.0
58447,jonthan,0.0,1077.0,0.0
58448,jonthomas,0.0,43.0,0.0
58449,jonti,2.0,6.0,0.25
58450,jontia,29.0,0.0,1.0
58451,jontre,0.0,12.0,0.0
58452,jontrell,0.0,197.0,0.0
58453,jontue,48.0,83.0,0.366412213740458
58454,jonty,0.0,64.0,0.0
58455,jonty-ambrose,0.0,1.0,0.0
58456,jontyler,0.0,7.0,0.0
58457,jonuel,0.0,61.0,0.0
58458,jonus,0.0,194.0,0.0
58459,jonwesley,0.0,5.0,0.0
58460,jony,0.0,234.0,0.0
58461,jonya,43.0,0.0,1.0
58462,jonylah,28.0,0.0,1.0
58463,joo,15.0,5.0,0.75
58464,jooah,1.0,0.0,1.0
58465,jood,196.0,57.0,0.7747035573122529
58466,joohi,1.0,0.0,1.0
58467,jook,0.0,1.0,0.0
58468,joon,42.0,397.0,0.09567198177676538
58469,joon-ha,1.0,0.0,1.0
58470,joonghoon,0.0,1.0,0.0
58471,joori,13.0,0.0,1.0
58472,joory,63.0,0.0,1.0
58473,joost,0.0,4.0,0.0
58474,jooyoung,0.0,5.0,0.0
58475,jopepe,0.0,1.0,0.0
58476,jophiel,0.0,13.0,0.0
58477,jophy,0.0,10.0,0.0
58478,joplin,234.0,5.0,0.9790794979079498
58479,joplyn,40.0,0.0,1.0
58480,joplynn,6.0,0.0,1.0
58481,joquahn,0.0,1.0,0.0
58482,joquan,0.0,172.0,0.0
58483,joquavious,0.0,5.0,0.0
58484,joquetta,10.0,0.0,1.0
58485,joquin,0.0,11.0,0.0
58486,joquita,27.0,0.0,1.0
58487,jora,87.0,0.0,1.0
58488,jorah,36.0,83.0,0.3025210084033613
